mode,path,run,time,stats
global,/hot/data/github_daily/2018-10-15.json,1,51.8923,"{""input"":{""input_file_count"":1,""total_input_row_count"":1522655,""normal"":0,""general"":1478251,""fallback"":44404,""unresolved"":0},""output"":{""normal"":44404,""except"":0},""timings"":{""fast_path_execution_time"":20.3699,""general_and_interpreter_time"":31.3673,""compile_time"":0.0487707},""hyper_active"":false}"
global,/hot/data/github_daily/2019-10-15.json,1,83.9354,"{""input"":{""input_file_count"":1,""total_input_row_count"":2134789,""normal"":0,""general"":2073452,""fallback"":61337,""unresolved"":0},""output"":{""normal"":61337,""except"":0},""timings"":{""fast_path_execution_time"":33.0586,""general_and_interpreter_time"":50.7044,""compile_time"":0.0504184},""hyper_active"":false}"
global,/hot/data/github_daily/2020-10-15.json,1,254.215,"{""input"":{""input_file_count"":1,""total_input_row_count"":2963694,""normal"":0,""general"":2901340,""fallback"":62354,""unresolved"":0},""output"":{""normal"":62354,""except"":0},""timings"":{""fast_path_execution_time"":193.219,""general_and_interpreter_time"":60.833,""compile_time"":0.0544051},""hyper_active"":false}"
global,/hot/data/github_daily/2021-10-15.json,1,34.5992,"{""input"":{""input_file_count"":1,""total_input_row_count"":1078139,""normal"":0,""general"":1056826,""fallback"":21313,""unresolved"":0},""output"":{""normal"":21313,""except"":0},""timings"":{""fast_path_execution_time"":14.3112,""general_and_interpreter_time"":20.1038,""compile_time"":0.0761846},""hyper_active"":false}"
hyper,/hot/data/github_daily/2011-10-15.json,2,2.24905,"{""input"":{""input_file_count"":1,""total_input_row_count"":48899,""normal"":47615,""general"":1284,""fallback"":0,""unresolved"":0},""output"":{""normal"":1418,""except"":0},""timings"":{""fast_path_execution_time"":0.239406,""general_and_interpreter_time"":0.0599219,""compile_time"":0.0491841,""hyperspecialization_time"":1.79427},""hyper_active"":true}"
hyper,/hot/data/github_daily/2012-10-15.json,2,12.0921,"{""input"":{""input_file_count"":1,""total_input_row_count"":165692,""normal"":84616,""general"":0,""fallback"":81076,""unresolved"":0},""output"":{""normal"":5907,""except"":0},""timings"":{""fast_path_execution_time"":1.153,""general_and_interpreter_time"":8.40642,""compile_time"":0.114396,""hyperspecialization_time"":2.32039},""hyper_active"":true}"
hyper,/hot/data/github_daily/2013-10-15.json,2,9.29586,"{""input"":{""input_file_count"":1,""total_input_row_count"":296456,""normal"":248192,""general"":0,""fallback"":48264,""unresolved"":0},""output"":{""normal"":10628,""except"":0},""timings"":{""fast_path_execution_time"":2.09567,""general_and_interpreter_time"":5.06547,""compile_time"":0.111282,""hyperspecialization_time"":1.92652},""hyper_active"":true}"
hyper,/hot/data/github_daily/2014-10-15.json,2,82.816,"{""input"":{""input_file_count"":1,""total_input_row_count"":476393,""normal"":155365,""general"":637,""fallback"":320391,""unresolved"":0},""output"":{""normal"":16014,""except"":0},""timings"":{""fast_path_execution_time"":16.8431,""general_and_interpreter_time"":63.9043,""compile_time"":0.357604,""hyperspecialization_time"":1.60746},""hyper_active"":true}"
hyper,/hot/data/github_daily/2015-10-15.json,2,6.22177,"{""input"":{""input_file_count"":1,""total_input_row_count"":737714,""normal"":737714,""general"":0,""fallback"":0,""unresolved"":0},""output"":{""normal"":25301,""except"":0},""timings"":{""fast_path_execution_time"":4.56205,""general_and_interpreter_time"":1.0888e-05,""compile_time"":0.0484275,""hyperspecialization_time"":1.48881},""hyper_active"":true}"
hyper,/hot/data/github_daily/2016-10-15.json,2,5.23372,"{""input"":{""input_file_count"":1,""total_input_row_count"":678134,""normal"":678134,""general"":0,""fallback"":0,""unresolved"":0},""output"":{""normal"":19412,""except"":0},""timings"":{""fast_path_execution_time"":3.62389,""general_and_interpreter_time"":9.386e-06,""compile_time"":0.0487866,""hyperspecialization_time"":1.45263},""hyper_active"":true}"
hyper,/hot/data/github_daily/2017-10-15.json,2,6.73612,"{""input"":{""input_file_count"":1,""total_input_row_count"":910100,""normal"":910100,""general"":0,""fallback"":0,""unresolved"":0},""output"":{""normal"":26107,""except"":0},""timings"":{""fast_path_execution_time"":5.05664,""general_and_interpreter_time"":1.1986e-05,""compile_time"":0.0487799,""hyperspecialization_time"":1.53118},""hyper_active"":true}"
hyper,/hot/data/github_daily/2018-10-15.json,2,12.4184,"{""input"":{""input_file_count"":1,""total_input_row_count"":1522655,""normal"":1522655,""general"":0,""fallback"":0,""unresolved"":0},""output"":{""normal"":44404,""except"":0},""timings"":{""fast_path_execution_time"":10.7516,""general_and_interpreter_time"":9.292e-06,""compile_time"":0.0692121,""hyperspecialization_time"":1.49616},""hyper_active"":true}"
hyper,/hot/data/github_daily/2019-10-15.json,2,18.4466,"{""input"":{""input_file_count"":1,""total_input_row_count"":2134789,""normal"":2134789,""general"":0,""fallback"":0,""unresolved"":0},""output"":{""normal"":61337,""except"":0},""timings"":{""fast_path_execution_time"":16.8216,""general_and_interpreter_time"":1.0381e-05,""compile_time"":0.0500179,""hyperspecialization_time"":1.4677},""hyper_active"":true}"
hyper,/hot/data/github_daily/2020-10-15.json,2,27.9677,"{""input"":{""input_file_count"":1,""total_input_row_count"":2963694,""normal"":2963694,""general"":0,""fallback"":0,""unresolved"":0},""output"":{""normal"":62354,""except"":0},""timings"":{""fast_path_execution_time"":26.3572,""general_and_interpreter_time"":1.1232e-05,""compile_time"":0.0505643,""hyperspecialization_time"":1.45147},""hyper_active"":true}"
